0.109485	-0.170510	0.088757	0.488240	-0.034740	0.062116	0.191678	0.056288	-0.007721	-0.287432	-0.153696	0.100633	-0.379740	0.099335	0.115150	0.088206	0.297215	-0.025932	-0.399944	0.223891	0.213604	0.117078	0.083045	0.066691	0.080019
-0.230635	-0.079060	-0.030009	0.021701	-0.108644	-0.020589	-0.074112	0.160259	-0.064331	-0.180378	-0.162287	0.080569	-0.350780	0.004016	0.186665	-0.206502	0.269814	-0.052468	-0.637542	0.234644	0.171893	0.005306	-0.098798	0.218453	0.040013
-0.095273	-0.292803	0.137162	0.148931	-0.021976	0.062449	-0.082325	-0.022291	-0.009627	-0.159732	-0.109282	0.010233	-0.396740	0.143757	0.060984	-0.250531	0.382786	-0.190723	-0.512389	0.113592	0.122466	0.128130	0.002836	0.096722	-0.266845
-0.323153	-0.250191	0.241929	-0.123124	-0.142335	0.186222	-0.140575	0.227488	-0.057698	-0.327856	0.019320	-0.100741	-0.188767	-0.015613	0.219244	-0.159690	0.101792	-0.104407	-0.121900	0.255935	0.055170	0.358154	-0.055368	0.310270	-0.264150
-0.103718	-0.154307	0.099225	0.312164	0.060188	0.124892	-0.258305	-0.066323	-0.111396	-0.286868	-0.027971	0.184592	-0.420815	-0.145544	0.311538	-0.006922	0.245809	-0.077012	-0.260735	0.101142	0.211543	0.073537	-0.063508	0.029869	-0.378443
-0.174007	-0.254807	-0.089147	0.113719	0.079552	0.081003	0.081420	-0.340576	-0.201426	-0.035676	0.001474	0.154544	-0.039230	0.161296	-0.218549	-0.021747	0.211886	-0.052500	-0.493552	-0.055390	0.385869	0.002202	-0.150257	0.332370	0.174991
-0.209322	-0.043607	0.091850	0.178983	-0.006508	0.182327	-0.154423	-0.025646	-0.174976	-0.365056	-0.052116	0.246402	-0.201411	-0.219956	0.396277	0.039413	0.073045	0.024683	-0.355808	0.013312	0.314171	-0.091949	-0.288851	0.235098	-0.050872
-0.275041	-0.307715	0.255781	-0.113552	-0.130695	0.244927	-0.136414	0.089795	-0.038671	-0.339859	0.044742	-0.000999	-0.144581	-0.071334	0.346652	-0.055539	0.035353	-0.099301	-0.042809	0.149563	0.125363	0.329425	-0.101528	0.388564	-0.241905
0.385989	-0.145230	0.199302	-0.168314	-0.116225	0.241400	-0.117035	0.337521	0.116134	-0.208893	0.118361	-0.028614	-0.094096	0.090955	-0.107881	-0.114490	0.369943	0.046415	-0.427725	-0.076325	0.281659	0.158634	-0.002212	0.120049	0.044110
-0.193485	-0.153084	-0.029553	0.085179	-0.060898	0.007062	-0.119148	0.044077	-0.025656	-0.305290	-0.099930	0.212128	-0.414172	-0.132053	0.374263	-0.012113	0.191067	-0.071662	-0.475395	0.231419	0.220925	-0.013107	-0.061816	0.242636	-0.013831
0.252759	-0.340646	0.005810	-0.085709	-0.134206	-0.085202	-0.110180	-0.301946	0.168513	-0.064520	-0.079491	0.255888	-0.284339	0.168869	0.148902	-0.043894	0.297003	-0.189909	-0.373072	0.013112	0.232320	0.224099	0.112052	0.234919	-0.103565
0.117537	-0.243416	0.184911	0.142451	0.068897	0.170022	-0.104479	0.246573	-0.018653	0.033170	0.208233	-0.069266	-0.161598	-0.085919	-0.051824	0.203787	0.405514	-0.306421	-0.401370	0.348848	0.032862	0.152333	0.049555	0.260194	0.064758
-0.190405	-0.131824	-0.034019	-0.012568	-0.082782	0.000227	-0.125757	0.093654	-0.067198	-0.239722	-0.147588	0.021535	-0.375214	0.028706	0.170176	-0.240066	0.298473	-0.022913	-0.614817	0.196954	0.187735	0.064596	-0.132736	0.174373	-0.085678
-0.341361	-0.085184	0.077782	0.184038	-0.014687	0.146028	-0.145414	0.041620	-0.180302	-0.323717	-0.112146	0.135510	-0.197382	-0.109535	0.306547	-0.179326	0.131598	-0.003009	-0.450759	0.007828	0.261190	-0.171188	-0.302780	0.175049	-0.078334
0.224910	0.075271	0.148363	0.105101	-0.072202	-0.112057	-0.061168	0.359251	-0.039932	0.107400	-0.293841	0.053833	-0.057032	-0.245245	-0.103219	-0.080244	0.110407	0.212095	-0.558603	0.290883	0.249770	0.159458	-0.187750	0.013621	-0.013669
0.034940	-0.293996	0.063208	0.087525	-0.107497	-0.030765	-0.153715	-0.224203	0.170207	-0.107227	-0.140209	0.109378	-0.399878	0.070272	0.180419	-0.136335	0.337378	-0.205506	-0.430878	0.106523	0.136725	0.248119	0.031616	0.186452	-0.239048
