-0.012336	0.149773	0.096707	-0.129282	0.012147	0.023640	0.050421	0.129204	0.035830	-0.006990	0.153474	0.051246	0.087769	0.077172	-0.044333	0.077568	-0.224179	-0.011483	-0.091080	-0.039363	0.120663	0.109608	0.039112	0.015847	0.019887	0.040344	0.126357	0.084787	0.064121	-0.030041	-0.048878	0.109258	-0.008598	-0.024646	-0.121936	0.033473	0.038106	0.009040	0.055713	0.037224	-0.074750	-0.125689	0.044127	0.159967	0.051603	0.046048	-0.228245	0.065350	0.034293	-0.096224	0.056948	0.155288	-0.060600	0.126123	-0.055313	-0.240190	-0.056122	-0.143970	0.058576	0.058054	-0.061660	-0.070348	0.064146	0.075153	-0.020801	-0.017262	-0.009048	0.068256	0.019243	0.004100	0.152744	0.046809	0.043552	0.177522	-0.031779	0.179116	0.108877	-0.023564	-0.033289	-0.095712	0.037937	-0.140635	-0.135965	-0.003735	-0.311065	-0.087000	-0.316311	0.049274	0.026493	-0.135431	-0.013201	0.042330	0.009417	0.023267	0.076023	-0.001553	0.183918	-0.118199	0.051518	-0.064060
-0.020626	0.016353	0.127964	-0.033465	0.023459	0.061290	0.077135	-0.052765	-0.017898	-0.087478	0.123805	-0.034750	0.252570	0.090261	-0.059850	-0.055892	-0.172781	-0.180289	-0.126401	-0.079081	0.068355	0.017463	0.034711	0.094705	0.002866	0.014778	0.124818	-0.037173	0.198178	-0.008130	-0.043899	0.216314	0.040588	0.038186	-0.020181	0.068020	0.062793	0.054972	0.168499	0.066680	-0.083944	-0.070833	-0.012022	0.033194	0.047617	0.076567	-0.220395	-0.046516	0.057621	-0.002027	0.105287	0.081414	-0.008955	0.008072	0.079227	-0.187045	-0.011810	-0.117965	0.181668	-0.050978	0.072522	-0.084929	-0.078255	0.031343	-0.017124	-0.074440	-0.008762	0.159852	0.036526	0.002284	0.112115	0.023183	-0.083936	0.113857	-0.030449	0.090425	0.135952	-0.081877	-0.089178	-0.135769	0.034884	-0.090788	-0.128849	-0.079162	-0.181256	-0.092264	-0.352579	-0.110410	0.055518	-0.039776	0.004176	-0.030961	-0.057047	0.029333	0.062736	0.055975	0.211741	-0.016070	0.099610	0.014042
0.002614	0.034903	0.141323	-0.076985	0.078873	-0.001505	0.060053	-0.047910	0.023008	-0.104338	0.164079	-0.161076	0.185034	0.054310	-0.049132	0.010645	-0.228197	-0.124868	-0.115319	-0.020206	0.104248	-0.022779	0.058673	0.114226	-0.055045	-0.029967	0.093374	0.031862	0.160515	-0.002489	-0.082768	0.186254	0.026680	0.026089	-0.037443	0.079459	0.102438	0.035766	0.126946	0.091119	-0.019135	-0.113738	-0.009121	0.052265	0.005870	0.117913	-0.166575	-0.075988	0.085084	-0.062859	0.090505	0.164047	-0.011623	0.023168	0.075944	-0.250228	0.040857	-0.163183	0.134357	-0.079438	0.046959	-0.119727	-0.014732	0.007409	-0.084317	-0.099451	-0.022162	0.097879	0.030937	0.011893	0.114395	0.039071	-0.076038	0.084012	-0.030564	0.060920	0.187991	-0.127564	-0.080208	-0.140954	-0.066441	-0.044552	-0.078480	-0.063689	-0.139868	-0.067681	-0.327888	-0.106257	0.042039	-0.043733	0.021088	-0.027249	-0.079602	0.047360	0.052100	0.124708	0.163557	-0.054270	0.096097	-0.066723
-0.032012	-0.045494	0.061855	-0.026754	0.097592	0.007464	0.063114	0.013633	0.001413	-0.083332	0.214298	-0.119651	0.111617	0.206658	-0.069893	-0.050585	-0.195929	-0.082293	-0.057419	-0.049877	0.077949	-0.047387	0.082402	0.113535	0.061174	-0.013571	0.028045	0.057094	0.187501	0.025189	-0.167426	0.204993	0.060672	0.061531	-0.105699	-0.027019	0.134981	0.032419	0.025842	0.076422	-0.095294	-0.019031	-0.078120	0.053487	-0.055837	0.016009	-0.053631	-0.052774	0.054981	-0.058843	0.090170	0.003415	0.038852	0.044652	0.075458	-0.261867	0.015348	-0.177731	0.032168	-0.108489	-0.005067	0.010047	-0.092879	0.012942	-0.089178	-0.185215	-0.115942	-0.088797	0.044387	-0.081223	0.029010	-0.013801	-0.071980	0.181928	-0.082082	0.087580	0.060357	-0.160899	-0.022337	-0.241630	0.015344	0.105678	-0.154574	-0.074964	-0.108690	-0.064220	-0.371171	0.063792	-0.013718	0.018614	0.039951	-0.043720	-0.023457	0.066253	0.037921	0.075585	0.042126	-0.015442	0.068780	0.040751
-0.034879	0.102254	0.157949	-0.051184	0.061557	0.019082	0.097273	-0.070441	0.011695	-0.062423	0.148692	-0.145678	0.212116	-0.000774	-0.043350	0.044675	-0.210977	-0.157239	-0.062959	-0.075190	0.071173	0.054284	0.120131	0.066222	-0.049381	0.081881	0.112632	0.056797	0.103091	-0.020988	-0.109335	0.199246	0.032512	0.010201	-0.057083	0.042409	0.056814	0.049292	0.123516	0.036115	0.011097	-0.100407	0.010379	0.092392	-0.033707	0.071219	-0.250877	-0.015352	0.063780	-0.029244	0.006003	0.194247	-0.016278	0.057711	-0.002808	-0.268714	-0.006782	-0.104650	0.123922	-0.011260	0.024122	-0.089875	-0.012348	0.024905	-0.022335	0.001436	-0.024558	0.186807	0.002838	0.009392	0.113011	0.087393	-0.084621	0.140095	-0.066893	0.127632	0.120882	-0.107679	-0.038551	-0.122902	-0.010029	-0.096891	-0.014122	-0.028367	-0.126273	-0.149914	-0.291554	-0.106714	0.113007	-0.039135	0.002613	-0.038329	-0.066507	-0.029414	0.112520	0.116533	0.168272	-0.102668	0.044118	-0.033750
-0.014053	-0.002178	0.021798	-0.066229	-0.018368	-0.095766	0.016763	-0.120294	0.094154	-0.001746	0.148933	-0.200353	-0.006674	0.138167	0.033557	0.004060	0.005457	-0.001784	-0.055755	-0.009386	0.140948	0.046719	0.176498	-0.044259	0.184910	0.017551	-0.057232	0.059618	0.024501	-0.025123	-0.141832	0.232415	0.086436	-0.119870	0.002028	-0.035722	-0.003997	0.141442	0.017480	0.131824	-0.016174	-0.075223	-0.017668	-0.050144	0.090256	0.072101	-0.024340	0.056695	-0.031072	-0.038381	0.199889	0.201661	-0.011226	0.211209	-0.046007	-0.165720	0.035051	-0.120512	0.113298	0.009005	-0.189382	-0.057460	0.114426	-0.096319	0.000742	-0.139346	0.191581	0.029857	-0.110045	0.138202	0.113028	0.007972	-0.037399	-0.010790	0.071719	0.117524	0.158501	-0.098284	-0.084379	-0.083164	0.074039	0.010156	-0.010802	0.089286	-0.057015	0.102841	-0.328552	-0.120858	-0.012789	-0.113885	-0.056558	-0.075357	0.060181	0.072322	0.039355	-0.075107	0.080466	0.024551	0.037641	0.053553
-0.071916	-0.033799	0.169119	0.057947	-0.068352	0.079178	0.045787	-0.081854	-0.049637	-0.091369	0.140263	-0.090539	0.139766	0.003169	-0.036238	-0.030445	-0.202589	-0.267090	-0.076440	0.007119	0.142481	0.014631	-0.003241	0.028450	0.008230	0.085748	0.201585	0.058428	0.212037	-0.030306	-0.089635	0.215778	0.041562	0.014174	-0.030573	0.082685	-0.010206	-0.038242	0.147221	-0.022408	-0.007264	-0.062880	-0.088185	0.007574	0.060181	0.074034	-0.177082	-0.001331	0.063036	-0.027945	0.095670	0.123583	-0.056202	-0.007001	-0.021413	-0.249640	0.001466	-0.125785	0.169344	-0.045235	0.001673	-0.126386	-0.064035	0.004971	0.077911	-0.001798	-0.012861	0.115131	0.000806	0.012631	0.068751	0.058780	-0.076678	0.143640	-0.010267	0.093627	0.111107	-0.074627	-0.062485	-0.154106	-0.053585	-0.052739	-0.004384	-0.079586	-0.184086	-0.091456	-0.335951	-0.085501	-0.017696	-0.007908	0.045908	0.027976	-0.113000	0.036504	0.032105	0.040421	0.178094	-0.069824	0.030352	-0.040555
-0.070616	-0.090213	0.101512	0.017127	0.058923	0.023145	0.054547	-0.004776	-0.034216	-0.101253	0.207810	-0.139725	0.066466	0.170236	-0.064342	-0.037007	-0.199147	-0.142108	-0.033884	-0.026224	0.110014	-0.032455	0.091822	0.076440	0.059122	0.004239	0.094425	0.102550	0.176895	0.023744	-0.185601	0.227504	0.072040	0.047272	-0.092190	-0.032627	0.105270	-0.015235	0.047835	0.049369	-0.059798	-0.022909	-0.123110	0.021920	-0.057337	0.032241	-0.070545	-0.054786	0.052788	-0.061002	0.072518	0.014075	0.012263	0.022220	0.032815	-0.293497	0.017803	-0.172627	0.050368	-0.080783	-0.036105	-0.027303	-0.107797	0.000616	-0.048983	-0.144586	-0.123388	-0.098307	0.037452	-0.076874	0.009461	0.009841	-0.072198	0.202790	-0.062587	0.098815	0.039171	-0.167498	-0.003090	-0.256600	-0.053451	0.117656	-0.072227	-0.069380	-0.117607	-0.086489	-0.355650	0.066275	-0.044921	0.032854	0.045144	0.004545	-0.028865	0.069425	0.022490	0.027064	0.037592	-0.040948	0.052109	0.020785
-0.041500	0.234971	0.007153	-0.151034	0.034447	-0.179458	0.060736	-0.053770	0.067517	-0.020774	0.141049	-0.030561	0.063265	0.048290	-0.026164	0.025844	-0.084350	-0.058233	-0.025570	-0.006678	0.069024	-0.016530	0.006609	0.020549	0.020844	0.131965	-0.046490	0.159218	0.165836	0.053118	-0.142257	0.103792	-0.025399	0.096940	0.052798	-0.032582	0.094986	0.020046	-0.041177	0.200525	0.034393	-0.024308	0.013369	-0.017011	-0.072995	0.017369	0.173726	-0.062812	0.046202	-0.176561	0.045018	0.014228	0.097445	-0.080275	-0.010798	-0.059097	0.095233	-0.231004	0.116609	0.090603	-0.023926	-0.093722	-0.072199	0.038754	-0.074451	-0.026078	0.023067	0.001894	0.132092	0.092170	0.138773	0.158562	0.039677	0.092008	-0.024525	0.007742	0.173429	-0.107008	0.110066	-0.044188	-0.057264	0.129152	-0.081590	-0.162957	-0.174976	-0.034808	-0.228783	-0.089390	0.115590	-0.162813	0.009905	-0.074492	-0.013683	0.207399	0.106005	0.090021	0.195284	-0.028347	0.087982	-0.131302
-0.001584	0.036517	0.143663	0.024966	-0.011661	0.108881	0.091818	-0.078887	-0.044201	-0.063783	0.100565	-0.017127	0.223400	0.069473	-0.073545	-0.084798	-0.167594	-0.211235	-0.110221	-0.097126	0.035352	-0.008132	0.008956	0.055539	-0.014473	0.048726	0.119087	-0.014694	0.209870	-0.050683	-0.021730	0.216976	0.025340	0.033931	-0.038083	0.036241	0.070634	0.068575	0.162118	0.042124	-0.105814	-0.048322	0.003055	0.037624	0.084426	0.079443	-0.207247	-0.036061	0.021865	0.029251	0.095110	0.079796	0.028043	0.008818	0.042017	-0.136942	-0.051737	-0.109306	0.202783	-0.047974	0.074000	-0.049077	-0.089632	-0.023041	0.031537	-0.064101	-0.005333	0.165774	0.055685	-0.005350	0.073915	0.018634	-0.076039	0.126818	-0.058019	0.102399	0.107331	-0.037189	-0.104060	-0.128506	0.067278	-0.111865	-0.105532	-0.091528	-0.163773	-0.107530	-0.373444	-0.126420	0.074232	-0.037269	-0.003911	-0.038503	-0.000483	-0.015194	0.066775	0.051881	0.242901	-0.023558	0.077304	0.017096
