0.084041	-0.176134	-0.111182	0.485716	0.011776	0.105604	0.295813	0.159792	-0.212610	0.207529	0.026181	-0.181231	-0.145869	0.284880	0.304466	0.091898	-0.011816	-0.027883	-0.284003	0.029243	0.128696	0.103654	-0.122573	0.371736	0.031210
0.080118	-0.290234	0.000159	0.107415	0.216121	-0.222096	0.183006	-0.023460	-0.155314	0.209886	-0.147738	0.008612	-0.376855	-0.067870	-0.050337	-0.102656	0.001124	0.124575	-0.516747	-0.210572	0.168379	0.121016	-0.112026	0.358942	0.081752
0.395589	-0.275215	-0.043696	0.156047	0.151978	-0.132593	0.117214	-0.012618	0.089536	0.008778	0.152461	-0.166271	-0.110103	0.215917	-0.177262	0.155129	-0.078765	0.024154	-0.585623	-0.101582	0.234357	-0.069927	-0.081280	0.244842	0.165190
0.002505	-0.448506	0.303938	0.149198	-0.005110	0.177633	0.069526	0.270203	0.278471	0.035687	-0.263179	-0.404499	-0.271357	-0.006711	-0.069591	0.024716	0.046166	-0.025904	-0.100709	-0.003313	0.280558	-0.123575	-0.135728	0.183624	-0.157669
-0.060651	-0.189806	0.171077	0.344214	0.331869	0.115723	0.103032	0.064644	-0.226881	-0.072153	0.073264	-0.406394	-0.078425	0.074538	-0.046371	-0.094677	-0.139430	-0.027588	-0.307473	0.197420	0.290933	-0.008315	-0.107622	0.415609	-0.038155
0.067745	-0.203882	0.329107	0.150615	0.083669	0.065827	0.239666	0.014545	0.031982	0.171872	-0.052824	-0.194421	-0.001494	0.025047	-0.209614	0.181914	0.020324	-0.358446	-0.148020	0.183795	0.289443	0.211027	-0.012282	0.395825	0.367862
0.089601	-0.274062	0.386664	0.003831	0.087527	0.354563	0.042239	-0.047362	-0.063216	-0.092905	-0.085060	-0.308775	-0.083470	0.133897	-0.161725	-0.103645	-0.215307	-0.105867	-0.415935	0.270598	0.060220	-0.074679	0.074097	0.356061	-0.087600
-0.081913	-0.291578	0.297550	0.052563	-0.118524	0.225065	0.134071	0.399907	0.368669	-0.024396	-0.069703	-0.230182	-0.201420	-0.108891	-0.245318	0.053973	-0.040930	0.020599	-0.428600	0.068631	0.139989	0.063618	-0.031960	0.216598	-0.049067
0.362622	-0.170340	0.537665	0.270622	0.099667	0.171842	-0.025523	0.170584	-0.052539	0.008948	-0.135532	-0.105107	-0.057047	0.211601	-0.234709	0.129699	0.078042	-0.085431	-0.170046	0.148858	0.294913	-0.069413	0.043564	0.312071	0.014800
-0.036846	-0.122421	0.063136	0.101762	0.183929	0.101007	0.084032	-0.020939	0.186106	0.045207	-0.034391	-0.592059	-0.039134	0.012043	-0.133598	0.096061	-0.094333	0.021218	-0.580529	0.134820	-0.156911	0.050255	0.151115	0.175975	0.234830
0.093186	0.007149	0.398466	0.206906	0.046413	0.046993	-0.012397	0.185910	0.049347	0.022307	-0.262395	-0.401973	-0.037696	-0.075588	-0.056654	-0.098802	-0.002736	-0.208745	-0.209082	0.111391	0.114218	-0.058405	0.153034	0.586823	0.114833
-0.062562	-0.311001	-0.046260	0.260984	0.449383	0.175723	0.160185	0.103611	-0.272767	0.270588	-0.151904	-0.034498	-0.162432	0.230925	0.125255	0.182875	-0.146556	-0.185220	-0.265798	-0.032968	0.064901	0.070169	-0.028166	0.313894	0.152275
0.173470	-0.222787	-0.323027	0.237071	0.280878	-0.134548	0.092786	-0.014001	-0.062041	0.021388	0.023874	-0.301403	-0.268455	0.297944	0.361867	0.049146	0.002616	0.021221	-0.268850	0.065133	0.166129	0.217879	-0.295519	0.077544	0.136413
0.255720	-0.484686	0.031747	0.039376	0.320014	0.037333	0.115877	0.115445	-0.056486	0.055402	0.048679	-0.337966	-0.159246	0.040723	0.137867	0.017721	-0.070926	-0.086256	-0.277460	-0.062708	0.103809	0.190816	-0.211437	0.330688	0.320541
0.183185	-0.329190	0.002518	0.218708	0.328994	-0.030283	0.010985	0.229706	-0.220640	0.121104	0.031142	-0.462152	-0.038988	0.238027	-0.025063	-0.150416	-0.036653	0.094232	-0.386148	-0.010480	0.087064	0.127668	-0.239868	0.186953	0.114261
0.057906	-0.215744	0.304017	-0.020165	0.203308	0.002943	0.070475	-0.151188	0.003846	0.083242	0.010981	-0.318585	-0.242486	0.097832	-0.111928	-0.117290	-0.221738	-0.053162	-0.651775	-0.110126	0.158833	0.031237	-0.154318	0.148138	0.154885
-0.232469	-0.431851	0.251648	0.153378	-0.016212	0.015608	0.063450	0.187887	-0.066145	0.019300	-0.086537	-0.221164	-0.290450	0.072475	0.186270	-0.068284	0.330190	0.081358	-0.319009	0.060310	0.028143	0.070883	-0.210273	0.401426	-0.102139
-0.207340	-0.078712	-0.110027	0.329669	0.471855	0.186803	0.258982	0.278732	-0.028342	0.266645	-0.416435	-0.033432	0.026609	0.202031	0.112420	0.093842	-0.125299	0.084812	-0.233037	0.064668	0.003170	-0.086296	-0.006138	0.151526	0.080484
-0.109611	-0.072699	0.085077	0.070783	0.306091	0.009267	-0.065859	0.073938	-0.291618	0.036349	0.249895	-0.359519	-0.060953	-0.053376	0.054693	-0.008859	0.078901	0.074043	-0.213870	-0.052603	0.480044	0.189826	-0.208031	0.376908	0.259121
-0.116747	-0.111688	-0.007572	-0.200562	0.452623	0.119029	0.135172	0.146854	-0.036619	0.073252	0.092721	-0.181198	-0.077750	0.299457	-0.223597	0.078475	0.103939	-0.053528	-0.567704	0.013603	-0.133869	0.311791	-0.051605	0.142144	0.024195
-0.327913	-0.241260	0.214640	0.180340	0.223344	0.176986	0.084738	0.209502	-0.080495	0.007533	-0.223859	-0.339821	-0.377911	0.046813	0.015955	-0.072155	0.069874	0.050110	-0.101626	0.241866	0.205834	0.383430	-0.087102	0.165377	0.016046
-0.096789	-0.297376	-0.194085	-0.028433	0.095955	-0.196748	-0.050253	0.229445	0.130219	-0.073359	0.030093	-0.203162	-0.304531	0.027564	0.107713	0.013210	0.016050	-0.152079	-0.554830	0.311530	0.015010	0.263506	-0.181784	0.153465	0.190549
-0.099418	-0.428142	0.058238	0.028781	0.229608	-0.021089	0.233818	0.208894	-0.045910	-0.047712	0.005722	-0.115474	-0.141273	-0.109626	0.211350	-0.088977	0.270315	0.027569	-0.484081	-0.053826	0.147781	0.431391	-0.115399	0.127619	-0.014247
-0.388346	-0.069291	0.107123	0.218856	0.054779	0.284975	0.080741	0.053866	-0.081880	0.153015	-0.491528	-0.242793	-0.028885	0.132949	0.002734	-0.285707	0.196988	-0.038298	-0.308360	0.182821	0.054913	0.130857	-0.100342	0.247049	0.023410
-0.253352	-0.143137	0.162098	0.164805	0.175214	0.174132	0.119393	0.005356	-0.101281	0.226068	-0.312284	-0.012228	-0.037728	-0.044078	0.269989	-0.234023	0.137204	-0.162862	-0.474021	0.037841	-0.046619	0.281478	-0.044278	0.364271	0.094799
0.121700	-0.165425	0.087080	0.476851	0.190886	0.134903	0.143696	0.107614	-0.125183	0.352363	-0.144081	-0.328399	-0.038974	0.304657	0.294293	-0.003242	-0.122870	-0.152091	-0.178676	0.133188	-0.029509	0.122336	-0.185607	0.174452	0.134112
-0.318118	-0.187389	-0.075903	0.311069	-0.017032	-0.016224	0.268763	0.327622	0.190130	-0.170633	-0.075836	-0.238619	-0.032831	0.170911	0.135283	0.136845	-0.008477	-0.127190	-0.351177	0.209523	-0.013956	0.231620	0.053736	0.370961	-0.089159
-0.093906	-0.192396	0.408791	-0.084887	0.207253	0.173553	0.208746	-0.222742	0.275152	-0.055738	-0.310916	-0.088431	-0.092903	0.123383	-0.189170	-0.131940	-0.233149	0.005191	-0.340004	0.071291	0.163617	0.165219	-0.131050	0.153327	0.288812
-0.184277	-0.222766	0.227984	-0.010391	0.232953	0.080284	0.164387	-0.071346	0.089858	0.063893	0.009784	-0.469568	-0.141213	0.253022	-0.396359	-0.015026	-0.042328	0.067312	-0.405636	0.092699	0.300220	0.041240	-0.013063	0.071792	-0.144424
-0.000926	-0.306076	0.301256	0.237862	0.052095	-0.156223	0.226182	0.050253	0.131954	-0.155615	-0.091666	-0.171115	0.067476	0.219307	-0.013700	0.072352	-0.250296	0.180946	-0.559955	0.179411	0.119652	0.150529	0.028928	0.207837	-0.136608
