-0.286659	-0.157157	-0.063233	0.022297	0.129316	-0.075054	0.104103	0.205083	-0.243024	-0.009371	0.206044	-0.050930	-0.105767	-0.002817	0.096459	-0.044040	0.169808	-0.085446	-0.322032	0.062889	0.051700	-0.210595	-0.067818	0.015956	-0.112805	-0.055178	0.067118	-0.115226	-0.077606	0.018999	-0.162485	-0.102939	-0.030752	0.014442	-0.234366	0.315629	0.063397	-0.269695	0.139430	0.186793	-0.054937	0.236526	-0.036518	-0.037303	-0.084656	-0.003331	0.186703	0.150496	-0.025927	0.017519
-0.195784	0.037791	-0.043399	-0.055616	0.105418	0.042833	0.039175	0.082714	-0.059828	0.161317	-0.146886	0.004877	0.244539	0.093649	0.024351	0.022936	0.059912	-0.018778	-0.089006	-0.083928	0.088712	-0.169504	0.038786	0.050543	-0.014571	-0.050880	-0.129452	-0.023694	0.141309	0.032689	-0.307173	0.059746	-0.095907	-0.032257	-0.429017	0.198098	-0.083977	-0.290726	-0.018191	0.130931	-0.277413	0.129319	0.030738	-0.043121	-0.063495	0.161055	0.090870	0.222768	0.028074	0.294428
-0.065038	-0.075230	0.049614	0.340585	0.082300	0.056223	0.065816	0.067149	-0.007871	-0.019347	0.114704	-0.007944	0.023813	0.201790	0.309157	-0.067987	0.164318	0.195475	-0.089420	-0.101039	-0.059636	-0.082155	-0.093592	-0.023676	0.088675	0.087543	-0.025725	0.004797	0.004041	-0.038700	-0.108675	-0.110302	-0.157323	-0.073243	-0.203240	0.083827	-0.296961	-0.209340	-0.191974	0.151812	-0.136035	0.341478	-0.048795	-0.046355	0.070119	0.179591	0.190272	0.260089	-0.009536	-0.043331
0.168517	-0.150441	-0.147886	0.122557	-0.007446	-0.064383	0.152032	-0.062101	-0.145668	-0.007301	0.032836	-0.024911	-0.014315	0.096361	0.149636	0.014224	0.361992	0.045721	-0.068825	-0.157729	0.231811	0.022337	-0.031330	-0.051550	0.139652	-0.011337	-0.202438	-0.109170	0.129160	-0.046542	-0.134739	0.282489	0.052891	0.010776	-0.158580	0.003334	-0.058751	-0.396690	0.201116	0.120504	-0.097313	0.048453	0.198511	-0.073577	-0.066287	-0.114844	0.226951	0.086232	0.189905	0.053099
0.086010	-0.009487	-0.282021	0.129913	0.076348	-0.018527	0.071870	0.115863	0.008440	0.184503	0.084775	-0.123675	-0.008892	0.046440	0.178379	0.037822	0.247352	-0.073678	-0.250368	-0.078334	0.088189	-0.045205	-0.062707	-0.049778	0.030470	-0.016836	0.081854	-0.132011	-0.148637	-0.136889	-0.342448	-0.198298	0.039784	-0.046763	-0.102302	0.081467	-0.131994	-0.368504	0.034634	0.159280	-0.158050	0.064063	0.118593	-0.213628	-0.008969	0.065540	0.250340	0.098458	0.043369	0.191741
-0.220215	-0.074704	-0.019757	0.153907	-0.052495	-0.127768	-0.047586	-0.040178	-0.036355	0.063278	0.003015	-0.110032	-0.033283	0.315961	0.028310	0.026360	0.275304	-0.043392	-0.074961	-0.118857	0.028355	-0.209785	-0.040917	0.253795	0.208154	0.120278	-0.030370	-0.158153	-0.075846	-0.042229	0.094226	-0.086125	-0.163322	-0.041254	-0.055777	0.140098	0.128593	-0.314319	0.015878	0.303442	-0.098799	0.051091	-0.010573	-0.227926	0.184320	-0.013238	0.243068	-0.125183	0.108183	0.138968
0.056322	-0.006605	-0.114473	0.116497	0.016973	-0.161866	0.103985	0.094082	0.062126	0.022504	-0.125489	0.013012	-0.100453	0.128250	0.155133	-0.024229	0.323308	-0.013893	-0.331428	-0.275196	0.084762	-0.094537	0.077849	0.034833	0.119654	0.127778	-0.169424	-0.025329	-0.069523	0.024388	-0.306114	0.033475	-0.100769	-0.080085	-0.001364	-0.017069	-0.111748	-0.230441	-0.048878	0.100361	-0.060532	0.112231	0.330593	-0.200757	-0.027129	-0.009620	0.224660	0.134939	-0.209149	0.067236
0.212930	-0.011651	0.034491	0.105241	-0.020032	-0.267767	0.086609	0.015743	0.090087	-0.039393	0.083188	-0.061067	0.087655	0.124350	0.039533	-0.146720	0.240836	0.153997	-0.125242	-0.268446	0.190460	-0.107066	0.131071	0.183623	0.127259	0.125296	-0.185120	-0.128647	0.058516	0.073326	-0.196488	0.082149	-0.143651	-0.025403	-0.108236	-0.134941	-0.099198	-0.256668	0.011411	0.154626	-0.156444	0.204115	-0.082807	-0.202058	-0.024313	-0.067575	0.259518	-0.135437	0.080705	0.169522
0.052895	-0.064387	-0.049993	0.228398	0.013916	0.027178	0.052495	-0.005119	0.001550	0.173860	-0.033297	-0.051011	-0.118725	0.459174	0.121340	0.043103	0.328201	-0.041608	-0.190824	-0.201083	0.065203	-0.075682	0.091813	0.057833	-0.004413	-0.080369	-0.147879	-0.145730	-0.029749	-0.118141	-0.184397	0.071935	-0.045000	-0.350430	0.023641	-0.025541	-0.024058	-0.113859	0.055828	0.137449	-0.058147	0.121554	0.299477	0.141728	0.012712	-0.029861	0.134740	0.163006	0.083803	0.072426
0.106053	0.053968	-0.178747	0.248333	0.076732	-0.104951	0.169309	0.198347	0.210796	-0.186569	0.061055	-0.036534	-0.109276	-0.034966	0.245515	-0.011701	0.207499	-0.093784	-0.069106	-0.095402	-0.021121	-0.099026	-0.109366	0.025005	0.093012	0.234748	-0.193342	0.001946	-0.014635	-0.033690	-0.250147	-0.015408	-0.151022	0.061182	-0.140245	0.077730	-0.137315	-0.131068	0.053930	-0.043426	-0.162729	0.220099	-0.025234	-0.319220	0.045244	0.051252	0.185231	0.117642	-0.214525	0.161740
