-0.064635	-0.148185	0.040270	-0.094468	0.211724	0.053713	-0.080041	0.057167	-0.228199	0.006544	0.195570	0.119130	0.034349	-0.189375	0.039116	-0.052589	0.137202	-0.156140	-0.152835	0.122707	0.022530	-0.171303	-0.075789	0.052568	-0.028737	-0.124041	0.019172	-0.150479	-0.143317	0.120891	0.031165	0.010865	-0.033125	0.050088	-0.136782	0.275374	0.144426	-0.211948	0.195955	-0.038532	0.083751	0.388768	0.010162	-0.037100	-0.219497	0.146327	0.124359	0.231432	0.022528	0.249039
-0.065974	0.260700	0.001059	-0.038441	0.156604	0.080011	-0.149845	0.280748	-0.090048	-0.045585	-0.102833	0.013876	0.161356	0.086978	-0.100154	0.110067	0.143384	0.027424	-0.165168	-0.070233	0.042691	-0.173688	0.131373	0.061336	0.069342	-0.140491	-0.096371	-0.131533	0.103082	-0.112755	-0.175903	0.160778	-0.091344	0.016916	-0.209192	-0.026581	0.050659	-0.245196	-0.310742	-0.022594	-0.327891	0.052921	0.148922	-0.135069	-0.074602	0.132994	0.078003	0.146064	0.085040	0.240851
0.037708	0.056799	0.037197	0.280535	-0.026200	-0.002507	0.020616	0.090443	-0.004611	-0.078841	0.115565	0.059578	0.051703	0.076433	0.153408	-0.092427	0.146494	0.197369	-0.068326	0.044952	-0.255414	-0.121889	-0.116353	0.221698	0.039220	0.011968	-0.036567	-0.072686	0.027686	-0.176662	-0.172043	0.006339	-0.187659	0.064987	-0.107655	-0.085268	-0.247029	-0.155205	-0.041491	0.042798	-0.208396	0.350959	-0.265291	0.008177	0.143401	0.207035	0.111984	0.248997	-0.170363	-0.106923
0.209412	-0.096658	-0.248892	0.169728	-0.002089	-0.046802	-0.074325	-0.120390	-0.098834	-0.017229	-0.026955	-0.165609	-0.122325	-0.020464	-0.037726	-0.204349	0.270691	-0.026153	0.053232	0.020245	0.178473	-0.177255	0.279309	-0.146268	0.050604	-0.024019	-0.118615	0.285652	0.100283	0.104567	-0.079635	0.080925	0.018389	-0.188759	-0.060631	-0.025547	0.113370	-0.292346	0.085459	0.087700	-0.025810	0.130619	-0.010093	-0.037470	-0.246513	-0.116584	0.273568	0.176659	0.030423	0.101538
0.178526	0.123460	-0.059780	0.155499	0.164938	-0.077196	-0.080657	0.073628	0.175232	0.161635	-0.115049	0.031088	-0.163575	0.100662	0.189463	-0.040412	0.347203	-0.061673	-0.153332	-0.077003	0.044428	0.026037	0.071046	-0.071651	0.015093	0.061669	0.043304	-0.096071	-0.083446	-0.200106	-0.325433	0.073006	-0.049426	-0.151604	0.083578	0.095275	0.028052	-0.103443	-0.099761	0.114588	-0.097820	0.094316	0.263191	-0.005969	-0.030745	-0.145937	0.277034	0.174736	-0.253179	0.192697
-0.306432	0.000514	0.096217	0.240947	-0.176735	-0.118927	-0.056095	0.210426	-0.102288	0.204338	-0.050072	-0.030976	-0.060572	0.122588	-0.062330	0.185258	0.077528	0.022543	-0.126879	-0.148565	0.066948	-0.210036	0.020913	0.264572	0.234559	-0.000131	-0.014270	-0.316581	0.120575	-0.140608	-0.017935	-0.167672	-0.179777	-0.037665	-0.051725	0.124565	0.191250	-0.040346	-0.173900	0.038511	0.002220	0.054050	0.062999	-0.112919	0.225779	-0.135662	0.110740	-0.148563	-0.073535	0.029290
0.096059	0.115449	-0.073845	0.105962	-0.132905	-0.188808	0.167531	0.018269	-0.085425	0.096503	-0.198931	-0.003719	-0.124544	0.099331	0.133664	0.035071	0.357721	0.063811	-0.075503	-0.089337	0.053739	0.018432	0.084387	0.244408	0.156620	0.224066	0.091390	0.058855	-0.181153	0.137456	-0.124369	0.001513	0.051232	0.086063	-0.005715	0.023798	0.031130	-0.128807	-0.104981	0.228184	-0.048781	0.093552	0.338014	-0.280038	-0.019978	-0.065425	0.201400	0.045297	-0.192016	0.172034
0.076889	0.152474	0.154335	-0.035472	0.067882	-0.135241	0.128620	0.054471	0.044818	-0.040596	0.136694	-0.111331	-0.057925	0.201010	0.109229	0.077839	0.290397	-0.025154	-0.332093	-0.212283	0.086718	-0.008218	0.253664	0.102579	0.194348	0.050629	0.044589	-0.027183	0.098831	-0.010663	0.160607	0.014510	-0.057977	-0.026743	0.049226	-0.151229	-0.085244	-0.205634	0.117513	0.076950	-0.038536	0.060956	-0.139490	-0.075103	0.064022	-0.332213	0.288350	-0.049321	0.049636	0.271465
-0.113728	0.153401	0.104646	0.174856	0.043152	-0.031710	-0.099378	0.127415	-0.043941	0.075620	0.063808	0.066829	-0.208043	0.248897	0.080637	-0.019644	0.123697	0.022279	0.081060	-0.191729	0.018176	-0.043341	0.247595	0.112178	-0.007983	-0.151483	-0.195451	-0.224375	0.017008	-0.010127	-0.060378	-0.098897	0.012354	-0.075165	0.185351	-0.000972	0.003580	-0.252002	-0.034190	0.163922	-0.030342	0.342898	0.386245	-0.073500	-0.079502	-0.151838	0.193326	0.141014	0.072677	0.086057
0.105027	-0.107159	-0.023963	0.235548	0.067819	-0.111246	0.151524	0.096623	0.115105	-0.026108	-0.118255	-0.031522	-0.131781	-0.102495	0.253080	-0.036784	0.250429	0.019240	0.023844	-0.115203	0.089264	-0.113375	0.128597	0.057300	0.084475	0.158488	-0.047772	0.231415	-0.034840	-0.077622	-0.032328	-0.037355	-0.030622	0.038102	-0.003586	-0.007258	0.078944	-0.041715	0.129942	0.023634	-0.107388	0.065867	0.009370	-0.407570	0.127460	0.002182	0.375356	0.224094	-0.337695	0.057426
0.198506	-0.060035	-0.028859	0.337847	0.000705	-0.062807	0.077966	-0.080185	0.129166	-0.195668	0.060433	-0.231790	-0.099518	0.331387	0.038424	0.083197	0.164181	0.071307	-0.112361	-0.123685	-0.048291	-0.052379	-0.062206	0.070032	-0.009169	0.194797	0.028513	-0.123206	0.072860	0.124742	-0.174489	-0.065786	-0.175376	-0.039395	0.130750	-0.042132	0.066744	-0.116175	0.128921	0.180833	-0.189511	-0.058106	0.332406	-0.063617	-0.080778	-0.024950	0.306762	-0.052527	-0.146248	-0.062745
-0.269043	-0.047767	-0.013928	0.038144	0.244970	0.184737	0.006447	0.181368	-0.198014	-0.058201	-0.031263	0.069962	0.049319	-0.012485	-0.054456	-0.201550	0.120240	-0.206311	-0.112318	0.010175	-0.047841	-0.092170	-0.347072	-0.078109	-0.241567	0.121902	0.083007	-0.007157	-0.207849	-0.089195	-0.141255	0.063153	-0.092565	-0.092490	-0.134115	0.003649	0.029948	-0.170861	0.084072	0.063413	0.037451	0.399254	0.065348	-0.143014	-0.158392	0.134450	0.169666	0.000487	-0.003506	0.076357
-0.138052	-0.243531	0.044528	0.051350	0.165120	0.131670	-0.291964	0.019978	-0.106261	0.044736	0.223008	0.078692	0.173152	0.006318	-0.021983	-0.059534	0.261737	-0.076790	-0.042709	0.029846	-0.131586	-0.110403	-0.356034	0.062771	-0.102392	-0.171861	-0.151089	0.139882	0.015365	0.018757	-0.212970	-0.219833	-0.043343	0.084695	-0.216054	0.104316	-0.084191	-0.280239	0.005799	0.059570	-0.000987	0.220606	-0.191287	-0.074206	-0.046124	0.138907	-0.003063	0.034841	0.008075	0.014245
-0.090263	-0.029727	0.038115	0.110282	0.042304	0.186348	-0.311452	0.304197	-0.158517	0.052835	0.012053	0.123307	0.016907	0.218980	0.170499	0.056613	0.251750	-0.254611	-0.081872	-0.141443	-0.093611	-0.054198	-0.183288	0.088447	-0.311298	-0.025004	-0.042595	0.049268	-0.071198	-0.097708	-0.105999	-0.250716	-0.169578	0.086962	-0.183145	0.064936	0.029677	-0.192851	-0.131802	0.079411	-0.206326	-0.007693	-0.075117	-0.008095	0.102528	0.090484	-0.018686	-0.117815	-0.071930	-0.082066
